Wall time,Step,Value
1607102936.446989,18,1.1128239631652832
1607102943.255193,42,0.7806136608123779
1607102944.115896,45,1.151447057723999
1607102947.278496,56,0.9874903559684753
1607102951.533323,71,0.8530762195587158
1607102952.391965,74,0.5626599192619324
1607102958.086676,94,0.5899747610092163
1607102975.494291,155,0.27267956733703613
1607102976.359985,158,0.5655350089073181
1607102978.952181,167,0.24505800008773804
1607102996.885499,229,0.27058517932891846
1607102998.340019,234,0.5261046886444092
1607103004.401893,255,0.4550422430038452
1607103005.870713,260,0.32885897159576416
1607103007.911904,267,0.42105770111083984
1607103009.641499,273,0.4502411484718323
1607103019.768202,308,0.2696520984172821
1607103020.35346,310,0.7595423460006714
1607103022.690273,318,0.3598977327346802
1607103031.100191,347,0.32621899247169495
1607103036.904018,367,0.4381699562072754
1607103052.641513,421,0.4446077048778534
1607103052.93285,422,0.4152253568172455
1607103058.76895,442,0.4460466802120209
1607103064.000347,460,0.49463969469070435
1607103068.083243,474,0.4036768078804016
1607103086.110945,536,0.2695924639701843
1607103093.964286,563,0.23958563804626465
1607103098.604889,579,0.3561560809612274
1607103100.653704,586,0.2375238686800003
1607103100.943069,587,0.2657727003097534
1607103110.575083,620,0.4402772784233093
1607103114.672429,634,0.39943772554397583
1607103116.990572,642,0.16179868578910828
1607103118.473868,647,0.43467405438423157
1607103119.051777,649,0.27006861567497253
1607103122.560719,661,0.2708863615989685
1607103125.482571,671,0.3306674361228943
1607103137.907878,714,0.2927323877811432
1607103140.263279,722,0.286294162273407
1607103142.651991,730,0.3469688296318054
1607103150.18568,756,0.24274411797523499
1607103152.793055,765,0.2989729046821594
1607103153.971704,769,0.18881404399871826
1607103154.561338,771,0.4055471420288086
1607103158.646067,785,0.24803397059440613
1607103159.226894,787,0.4131322205066681
1607103161.232872,794,0.4252358078956604
1607103163.567936,802,0.48523664474487305
1607103165.294615,808,0.28096961975097656
1607103173.476918,836,0.2379414141178131
1607103194.813716,909,0.41606244444847107
1607103204.474494,942,0.3099921941757202
1607103205.36111,945,0.279972642660141
1607103210.373835,962,0.24544711410999298
1607103212.997702,971,0.1756029725074768
1607103213.288451,972,0.3192439675331116
1607103215.063445,978,0.19078034162521362
1607103215.35591,979,0.27685779333114624
1607103216.810348,984,0.23313568532466888
1607103222.331223,1002,0.399074524641037
1607103223.214692,1005,0.23132795095443726
1607103225.852896,1014,0.2571786046028137
1607103240.208881,1063,0.19232363998889923
1607103241.075786,1066,0.249333456158638
1607103242.809348,1072,0.21647998690605164
1607103244.554878,1078,0.3084690272808075
1607103246.026371,1083,0.1980864256620407
1607103248.94766,1093,0.38925644755363464
1607103250.716194,1099,0.3063047528266907
1607103252.200574,1104,0.21512825787067413
1607103267.348431,1156,0.3108287453651428
1607103268.801944,1161,0.25007545948028564
1607103269.096603,1162,0.17968502640724182
1607103274.322628,1180,0.3650878369808197
1607103278.166152,1193,0.31878894567489624
1607103281.980823,1206,0.2466157078742981
1607103293.053527,1244,0.3586961328983307
1607103297.997944,1261,0.41672155261039734
1607103303.803103,1281,0.310275673866272
1607103307.617046,1294,0.2705700993537903
1607103313.991419,1316,0.23908793926239014
1607103314.870757,1319,0.33705347776412964
1607103318.979046,1333,0.2537447512149811
1607103320.145888,1337,0.48202478885650635
1607103334.201383,1385,0.22225719690322876
1607103336.275878,1392,0.21551230549812317
1607103342.703768,1414,0.40952351689338684
1607103346.195608,1426,0.3575376868247986
1607103349.141703,1436,0.23985137045383453
1607103357.939541,1466,0.30967795848846436
1607103361.166207,1477,0.192754864692688
1607103363.500295,1485,0.3741989731788635
1607103365.260463,1491,0.28807100653648376
1607103374.594471,1523,0.23466342687606812
1607103375.7731,1527,0.22469323873519897
1607103383.075083,1552,0.2754075229167938
1607103387.738261,1568,0.16396130621433258
1607103388.030983,1569,0.25000113248825073
1607103392.426696,1584,0.39638346433639526
1607103393.602921,1588,0.3489843010902405
1607103398.556621,1605,0.3051224946975708
1607103408.798123,1640,0.3387364149093628
1607103411.121192,1648,0.3495905101299286
1607103416.943464,1668,0.2742154598236084
1607103421.011147,1682,0.2086348980665207
1607103423.635897,1691,0.2798789143562317
1607103425.405459,1697,0.18933320045471191
1607103426.884424,1702,0.3346358835697174
1607103428.928421,1709,0.23811259865760803
1607103431.587237,1718,0.2163693606853485
1607103435.683553,1732,0.2708019018173218
1607103436.27757,1734,0.28807103633880615
1607103437.148932,1737,0.3142995834350586
1607103439.782874,1746,0.286845862865448
1607103449.981051,1781,0.279422402381897
1607103456.987986,1805,0.2733781933784485
1607103463.138165,1826,0.2146986871957779
1607103468.436528,1844,0.40825679898262024
1607103471.044798,1853,0.3983474373817444
1607103474.825778,1866,0.23279960453510284
1607103475.707796,1869,0.21208277344703674
1607103478.084309,1877,0.29096513986587524
1607103489.824314,1917,0.2862972021102905
1607103494.821148,1934,0.24254408478736877
1607103497.728253,1944,0.25612330436706543
1607103498.599614,1947,0.2860504686832428
1607103504.443847,1967,0.26439428329467773
1607103509.085573,1983,0.2616046965122223
1607103514.649654,2001,0.31636834144592285
1607103518.140309,2013,0.16501325368881226
1607103523.096646,2030,0.24967318773269653
1607103524.844845,2036,0.2543233036994934
1607103531.803443,2060,0.23852810263633728
1607103535.586383,2073,0.19814711809158325
1607103536.471546,2076,0.2316637933254242
1607103536.765195,2077,0.23461204767227173
1607103539.097819,2085,0.3227245807647705
1607103540.276081,2089,0.22237920761108398
1607103542.314414,2096,0.2736540734767914
1607103556.619046,2145,0.1544007658958435
1607103557.789739,2149,0.21573197841644287
1607103559.836057,2156,0.25272828340530396
1607103562.47058,2165,0.2605666220188141
1607103568.862377,2187,0.24954169988632202
1607103570.027975,2191,0.24349434673786163
1607103572.341169,2199,0.1957738846540451
1607103574.687159,2207,0.2051360309123993
1607103575.863028,2211,0.18780717253684998
1607103581.712462,2231,0.2537134289741516
1607103583.168117,2236,0.25171756744384766
1607103583.464656,2237,0.19106929004192352
1607103584.908429,2242,0.17635971307754517
1607103588.40879,2254,0.20518800616264343
1607103589.278481,2257,0.26394957304000854
1607103590.757113,2262,0.24652063846588135
1607103596.290703,2281,0.26178061962127686
1607103600.948394,2297,0.24425306916236877
1607103603.85231,2307,0.22011518478393555
1607103607.416887,2319,0.1626472771167755
1607103615.01527,2345,0.2472928762435913
1607103617.652302,2354,0.3161596953868866
1607103627.878401,2389,0.18582023680210114
1607103628.168822,2390,0.30327704548835754
1607103628.754955,2392,0.22173640131950378
1607103641.592219,2436,0.27825838327407837
1607103643.933299,2444,0.2086399495601654
1607103646.566739,2453,0.23720744252204895
1607103647.162157,2455,0.2144382894039154
1607103648.630092,2460,0.36255520582199097
1607103655.893756,2485,0.18535521626472473
