Wall time,Step,Value
1607062954.402781,5,1.164743185043335
1607062955.328205,6,1.1649843454360962
1607062960.16874,11,1.156813144683838
1607062963.152196,14,1.1587492227554321
1607062964.088757,15,1.1635689735412598
1607062966.964794,18,1.167779564857483
1607062967.905938,19,1.1681063175201416
1607062968.880657,20,1.1643983125686646
1607062972.623696,24,1.1638171672821045
1607062984.212427,36,1.1444436311721802
1607062987.976105,40,1.146230697631836
1607062989.874786,42,1.14714515209198
1607062991.745123,44,1.1422711610794067
1607062992.687489,45,1.139840841293335
1607062994.54689,47,1.1304186582565308
1607063000.252507,53,1.1210732460021973
1607063000.803726,54,1.1044732332229614
1607063002.089277,55,1.0848538875579834
1607063003.02508,56,1.0999243259429932
1607063003.977731,57,1.0789798498153687
1607063009.763246,63,1.0171351432800293
1607063011.651167,65,0.995293915271759
1607063013.599961,67,1.007073163986206
1607063014.570091,68,0.9782240986824036
1607063017.457551,71,0.9290883541107178
1607063018.417605,72,0.9157170057296753
1607063019.361812,73,0.9104834198951721
1607063020.313762,74,0.8937197327613831
1607063025.139484,79,0.8828229904174805
1607063029.962975,84,0.7904361486434937
1607063032.883677,87,0.7599775791168213
1607063033.8559,88,0.6949529647827148
1607063039.301447,94,0.6453993320465088
1607063047.478488,102,0.6679219007492065
1607063050.364975,105,0.6234041452407837
1607063051.290094,106,0.5349236130714417
1607063058.054297,113,0.5066707730293274
1607063060.974222,116,0.5389418005943298
1607063062.884824,118,0.5611721277236938
1607063069.628195,125,0.5022884011268616
1607063070.586788,126,0.44124409556388855
1607066362.586581,1,1.1632639169692993
1607066363.540331,2,1.1732295751571655
1607066370.235786,9,1.1576051712036133
1607066372.16826,11,1.177402138710022
1607066374.088867,13,1.164852261543274
1607066375.043375,14,1.1660802364349365
1607066376.04563,15,1.1725937128067017
1607066382.924325,22,1.1601791381835938
1607066388.044691,27,1.1590937376022339
1607066389.986186,29,1.1598668098449707
1607066390.608244,30,1.160651445388794
1607066394.507403,34,1.157920479774475
1607066399.825306,39,1.1616028547286987
1607066400.771046,40,1.1485779285430908
1607066403.764609,43,1.1413366794586182
1607066409.903527,49,1.1216747760772705
1607066410.901614,50,1.1182483434677124
1607066412.885585,52,1.1208730936050415
1607066415.894278,55,1.0939704179763794
1607066417.875837,57,1.0828195810317993
1607066418.873103,58,1.0762172937393188
1607066420.950008,60,1.0444263219833374
1607066422.938942,62,1.0348725318908691
1607066423.919576,63,1.065800666809082
1607066430.735016,70,0.9834055304527283
1607066438.769888,78,0.8276479244232178
1607066439.738841,79,0.8326297998428345
1607066440.720776,80,0.8150710463523865
1607066444.639866,84,0.733896791934967
1607066454.579181,94,0.7210180163383484
1607066455.552412,95,0.7179088592529297
1607066457.527333,97,0.644676148891449
1607066461.392818,101,0.601924479007721
1607066464.416978,104,0.59903484582901
1607066465.408322,105,0.6282821893692017
1607066466.426107,106,0.5590547323226929
1607066469.017167,109,0.5292002558708191
1607066481.306159,121,0.46962136030197144
1607066487.281476,127,0.4745955169200897
1607066490.316554,130,0.5076087117195129
1607066492.358671,132,0.4572254717350006
1607066493.333513,133,0.46310335397720337
1607066494.957967,135,0.4902302920818329
1607066499.30042,139,0.4276811182498932
1607066502.955458,143,0.4589284360408783
1607066505.296344,145,0.43649327754974365
1607066510.426861,150,0.43512967228889465
1607066516.565734,156,0.4062950909137726
1607066523.496893,163,0.3762514889240265
1607066524.500665,164,0.4292082190513611
1607066529.518744,169,0.32640567421913147
1607066530.517893,170,0.37884119153022766
1607066534.529687,174,0.3940080404281616
1607066535.492202,175,0.4396413564682007
1607066539.439017,179,0.42788568139076233
1607066540.460193,180,0.3500868082046509
1607066542.446328,182,0.4196631908416748
1607066545.474266,185,0.3949718773365021
1607066550.495812,190,0.46513044834136963
1607066551.50113,191,0.37372568249702454
1607066552.476916,192,0.359898179769516
1607066557.558537,197,0.41255509853363037
1607066558.568066,198,0.36798107624053955
1607066559.609488,199,0.3752899765968323
1607066562.572942,202,0.3433484733104706
1607066571.746711,211,0.35265982151031494
1607066573.883859,213,0.4220345914363861
1607066577.708198,217,0.3413466513156891
1607066579.668798,219,0.35177671909332275
1607066580.672511,220,0.3226977288722992
1607066585.620576,225,0.378690242767334
1607066586.583441,226,0.29071852564811707
1607066592.454955,232,0.31492093205451965
1607066595.460403,235,0.30400535464286804
1607066599.432619,239,0.3785673975944519
1607066603.58409,243,0.3954012989997864
1607066605.559443,245,0.31514397263526917
1607066609.509715,249,0.34832459688186646
1607066610.473191,250,0.3026854395866394
1607066611.445777,251,0.3353617489337921
1607066613.417478,253,0.3164582848548889
1607066618.509521,258,0.34413450956344604
1607066619.5262,259,0.30858248472213745
1607066623.51668,263,0.29602062702178955
1607066624.534156,264,0.3157660961151123
1607066625.560857,265,0.33140766620635986
1607066640.29642,280,0.3213844299316406
1607066646.892243,287,0.29863297939300537
1607066648.371982,288,0.31957823038101196
1607066653.305627,293,0.2681141793727875
1607066654.313019,294,0.3040217459201813
1607066656.251019,296,0.32317957282066345
1607066658.246534,298,0.30493515729904175
1607066662.271136,302,0.2826808989048004
1607066671.281756,311,0.2557218074798584
1607066673.267659,313,0.3310900628566742
1607066674.273738,314,0.3087655007839203
1607066677.230725,317,0.3065047860145569
1607066683.473654,323,0.32357558608055115
1607066691.521724,331,0.3103380501270294
1607066692.570142,332,0.28942015767097473
1607066695.546606,335,0.283027321100235
1607066696.602452,336,0.29998713731765747
1607066699.673451,339,0.3226909637451172
1607066700.666486,340,0.2909087836742401
1607066705.754936,345,0.26966342329978943
1607066706.672833,346,0.28632527589797974
1607066718.191848,357,0.2959922254085541
1607066721.474101,360,0.2866370975971222
1607066722.508986,361,0.32990673184394836
1607066724.638699,363,0.25782865285873413
1607066726.789186,365,0.2585325539112091
1607066730.132539,368,0.2657964825630188
1607066742.138454,379,0.3253927230834961
1607066747.652965,384,0.26301372051239014
1607066749.178209,386,0.26913633942604065
1607066752.703776,389,0.2840525507926941
1607066754.716654,391,0.2846538722515106
1607066759.717939,396,0.34703028202056885
1607066760.684623,397,0.2712908685207367
1607066766.727246,403,0.281708300113678
1607066768.739265,405,0.2346450239419937
1607066769.771058,406,0.2531774342060089
1607066771.746846,408,0.2959783971309662
1607066772.741536,409,0.27740854024887085
1607066773.82799,410,0.265289843082428
1607066775.889466,412,0.2553454041481018
1607066777.906233,414,0.2516231834888458
1607066783.001735,419,0.2755623757839203
1607066784.046631,420,0.24288886785507202
1607066785.049811,421,0.2526565492153168
1607066787.062416,423,0.2751126289367676
1607066792.697774,429,0.24049054086208344
1607066795.15353,431,0.2625538408756256
1607066799.278733,435,0.2898446321487427
1607066800.278849,436,0.26205503940582275
1607066801.320801,437,0.23463957011699677
1607066804.940274,441,0.24957066774368286
1607066809.409268,445,0.24584728479385376
1607066810.494658,446,0.23293377459049225
1607066813.576983,449,0.27800044417381287
1607066815.619911,451,0.2338750809431076
1607066816.634636,452,0.23736730217933655
1607066817.610334,453,0.29214465618133545
1607066818.646069,454,0.233814999461174
1607066819.640152,455,0.28412705659866333
1607066820.651573,456,0.25351089239120483
1607066822.675954,458,0.2652956545352936
1607066823.712723,459,0.23683667182922363
1607066828.759562,464,0.2722622752189636
1607066829.76454,465,0.26521778106689453
1607066833.703336,469,0.27213984727859497
1607066836.808985,472,0.2394305318593979
1607066839.002996,474,0.276652991771698
1607066845.168504,480,0.23273102939128876
1607066847.413864,482,0.2468603104352951
1607066852.982769,487,0.2615319490432739
1607066857.470629,491,0.2510853111743927
1607066858.523024,492,0.24191692471504211
1607066860.798038,494,0.24416758120059967
1607066864.23063,497,0.2445598542690277
1607066874.0599,506,0.2367030531167984
1607066881.801137,513,0.23022082448005676
1607066882.847438,514,0.22717143595218658
1607066885.025163,516,0.22330351173877716
1607066886.165882,517,0.22299836575984955
1607066887.233329,518,0.28607267141342163
1607066888.263314,519,0.2815245985984802
1607066890.386799,521,0.25109919905662537
1607066893.469768,524,0.25447726249694824
1607066897.771916,528,0.24360178411006927
1607066898.861004,529,0.26707568764686584
1607066903.341138,533,0.25316953659057617
1607066906.296128,536,0.2636353671550751
1607066910.553624,540,0.22471769154071808
1607066913.694214,543,0.2233521044254303
1607066914.739901,544,0.25721868872642517
1607066915.779859,545,0.2772897779941559
1607066916.860313,546,0.24239683151245117
1607066917.929914,547,0.2523559033870697
1607066919.995937,549,0.2256471961736679
1607066921.018547,550,0.3178401589393616
1607066922.148749,551,0.29154691100120544
1607066924.217188,553,0.2899186313152313
1607066925.265968,554,0.24942690134048462
1607066925.989394,555,0.20974701642990112
1607066926.949404,556,0.2639785706996918
1607066928.908036,558,0.2496950328350067
1607066931.327471,560,0.2421400099992752
1607066931.968605,561,0.292908638715744
1607066939.637206,568,0.23751060664653778
1607066942.301511,571,0.256499707698822
1607066944.766241,573,0.2210087925195694
1607066946.870797,575,0.2585732936859131
1607066950.045731,578,0.2252509891986847
1607066952.176472,580,0.2440287321805954
1607066954.369037,582,0.2584958076477051
1607066958.819799,586,0.2520217299461365
1607066963.157078,590,0.2734304666519165
1607066966.407122,593,0.2354821264743805
1607066967.597925,594,0.2350657433271408
1607066968.762814,595,0.2147102802991867
1607066969.944113,596,0.21080295741558075
1607066976.126647,602,0.21530428528785706
1607066982.077563,608,0.2411402016878128
1607066984.629045,610,0.22482642531394958
1607066985.691935,611,0.23179951310157776
1607066986.703415,612,0.23918655514717102
1607066989.794157,615,0.2350451797246933
1607066992.424084,618,0.24857056140899658
1607066993.937773,619,0.2372971773147583
1607066996.951794,622,0.2354247272014618
1607066998.008595,623,0.2244219183921814
1607066999.018881,624,0.20134983956813812
1607067001.073971,626,0.23197878897190094
1607067003.154346,628,0.3076779842376709
1607067009.570625,634,0.25278520584106445
1607067012.666461,637,0.22732646763324738
1607067013.732212,638,0.23699751496315002
1607067017.157841,641,0.43478649854660034
1607067018.256001,642,0.24323302507400513
1607067019.545971,643,0.2699243724346161
1607067021.682131,645,0.34964367747306824
1607067022.695231,646,0.2623962163925171
1607067028.507564,652,0.2352934628725052
1607067032.937184,656,0.2283421903848648
1607067034.025935,657,0.24439889192581177
1607067036.108241,659,0.2634395956993103
1607067038.134923,661,0.2070590704679489
1607067040.391961,663,0.23468580842018127
1607067041.423128,664,0.2389834225177765
1607067042.466289,665,0.22325195372104645
1607067043.462367,666,0.19296647608280182
1607067044.46753,667,0.24425822496414185
1607067047.521427,670,0.22403046488761902
1607067049.151806,672,0.23470690846443176
1607067051.643433,674,0.27557849884033203
1607067054.973768,677,0.23512420058250427
1607067057.012241,679,0.21710936725139618
1607067058.024414,680,0.20826593041419983
1607067059.089637,681,0.2778795063495636
1607067063.279729,685,0.24981747567653656
1607067065.360626,687,0.2450600415468216
1607067066.4089,688,0.2086186558008194
1607067068.590241,690,0.24318741261959076
1607067071.821066,693,0.25245511531829834
1607067076.022769,697,0.22077564895153046
1607067079.150657,700,0.24258464574813843
1607067082.119578,703,0.2360423505306244
1607067083.198403,704,0.26601216197013855
