Wall time,Step,Value
1607155814.220751,18,0.0906318724155426
1607155832.819287,42,0.09493141621351242
1607155835.148779,45,0.09508085995912552
1607155843.526124,56,0.09540970623493195
1607155855.01797,71,0.09559335559606552
1607155857.318627,74,0.09561174362897873
1607155872.86032,94,0.0957174301147461
1607155920.163586,155,0.09599879384040833
1607155922.531291,158,0.09600702673196793
1607155929.606781,167,0.09603726118803024
1607155977.768307,229,0.0962248146533966
1607155981.59969,234,0.09623826295137405
1607155998.134421,255,0.0963192954659462
1607156002.012695,260,0.09634412825107574
1607156007.575441,267,0.09637414664030075
1607156012.341704,273,0.0963938757777214
1607156039.371336,308,0.0965106189250946
1607156040.903603,310,0.09651897847652435
1607156047.123627,318,0.09654891490936279
1607156069.856934,347,0.09658817946910858
1607156085.710514,367,0.09666385501623154
1607156127.888792,421,0.0968950167298317
1607156128.639018,422,0.09689640253782272
1607156144.179527,442,0.09699659049510956
1607156158.396927,460,0.09703334420919418
1607156169.317118,474,0.0970330461859703
1607156217.579696,536,0.09733457863330841
1607156238.45449,563,0.09743090718984604
1607156250.99846,579,0.09749311208724976
1607156256.427155,586,0.09753287583589554
1607156257.266754,587,0.09753727912902832
1607156283.220384,620,0.09774759411811829
1607156294.333757,634,0.09783043712377548
1607156300.634596,642,0.09788767248392105
1607156304.558559,647,0.09792405366897583
1607156306.101296,649,0.09793832898139954
1607156315.343111,661,0.09805813431739807
1607156323.129763,671,0.09817884862422943
1607156356.824453,714,0.09866852313280106
1607156363.147891,722,0.09872559458017349
1607156369.433069,730,0.09878481179475784
1607156389.541508,756,0.09898747503757477
1607156396.499413,765,0.09906795620918274
1607156399.667136,769,0.09910237044095993
1607156401.214755,771,0.09911219775676727
1607156412.211031,785,0.09917663782835007
1607156413.86517,787,0.0991869866847992
1607156419.56254,794,0.09921865165233612
1607156425.839958,802,0.09925900399684906
1607156430.512351,808,0.0992964431643486
1607156452.382655,836,0.09946566075086594
1607156509.307601,909,0.10007994621992111
1607156534.90158,942,0.1002262756228447
1607156537.201146,945,0.10024037212133408
1607156550.211463,962,0.1003938764333725
1607156556.981292,971,0.1004752516746521
1607156557.771431,972,0.10048473626375198
1607156562.308613,978,0.10052686929702759
1607156563.075861,979,0.10053786635398865
1607156567.028768,984,0.10059379786252975
1607156581.645396,1002,0.10073055326938629
1607156584.062564,1005,0.10075529664754868
1607156591.485048,1014,0.10086392611265182
1607156629.650921,1063,0.10124684125185013
1607156632.009079,1066,0.10127374529838562
1607156636.713766,1072,0.10132241994142532
1607156641.584904,1078,0.10135962814092636
1607156645.371346,1083,0.10140535980463028
1607156653.150976,1093,0.10154092311859131
1607156657.894976,1099,0.1016596183180809
1607156661.610477,1104,0.10175544768571854
1607156702.189027,1156,0.1025039404630661
1607156705.910959,1161,0.10254807025194168
1607156706.748279,1162,0.1025569960474968
1607156720.921715,1180,0.10272455960512161
1607156731.132623,1193,0.10288253426551819
1607156741.253951,1206,0.1030011996626854
1607156771.040972,1244,0.10322396457195282
1607156784.130649,1261,0.10335598140954971
1607156799.766496,1281,0.10351970791816711
1607156809.977613,1294,0.10364163666963577
1607156826.922594,1316,0.10393129289150238
1607156829.381201,1319,0.10396935045719147
1607156840.487509,1333,0.10405033081769943
1607156843.414536,1337,0.10407306253910065
1607156880.536333,1385,0.10488587617874146
1607156885.84187,1392,0.10511185228824615
1607156903.149099,1414,0.10561355948448181
1607156912.361953,1426,0.1057862937450409
1607156920.363958,1436,0.10589772462844849
1607156943.418098,1466,0.10612665861845016
1607156952.121222,1477,0.10638784617185593
1607156958.463526,1485,0.1066276952624321
1607156963.278087,1491,0.10678322613239288
1607156988.202176,1523,0.10750699043273926
1607156991.238124,1527,0.10762657225131989
1607157010.863693,1552,0.10799837857484818
1607157023.654497,1568,0.10807284712791443
1607157024.421103,1569,0.10808217525482178
1607157036.112629,1584,0.10820262134075165
1607157039.228054,1588,0.10823319852352142
1607157052.459834,1605,0.10832605510950089
1607157079.585363,1640,0.10878337919712067
1607157085.874795,1648,0.10893456637859344
1607157101.312142,1668,0.10930117964744568
1607157111.94745,1682,0.10952823609113693
1607157119.119824,1691,0.10981982946395874
1607157123.92894,1697,0.11000654846429825
1607157127.71468,1702,0.11013052612543106
1607157133.301752,1709,0.11026473343372345
1607157140.381135,1718,0.110458143055439
