Wall time,Step,Value
1607155814.219138,18,0.4103515148162842
1607155832.802601,42,0.20762240886688232
1607155835.147251,45,0.223298579454422
1607155843.524547,56,0.18060952425003052
1607155855.016298,71,0.16481493413448334
1607155857.316989,74,0.17244456708431244
1607155872.858713,94,0.15690647065639496
1607155920.1619,155,0.13911332190036774
1607155922.529428,158,0.13198113441467285
1607155929.605082,167,0.15433944761753082
1607155977.766756,229,0.12623414397239685
1607155981.597991,234,0.1284637302160263
1607155998.132776,255,0.1027393639087677
1607156002.011054,260,0.15290015935897827
1607156007.573745,267,0.12635673582553864
1607156012.340122,273,0.11089539527893066
1607156039.369657,308,0.12064767628908157
1607156040.902055,310,0.11633329093456268
1607156047.121894,318,0.10161623358726501
1607156069.8552,347,0.12406390905380249
1607156085.708776,367,0.09550109505653381
1607156127.887122,421,0.11812353879213333
1607156128.637145,422,0.10492634773254395
1607156144.177915,442,0.09241435676813126
1607156158.395281,460,0.08844020217657089
1607156169.315451,474,0.09282495826482773
1607156217.578025,536,0.11528077721595764
1607156238.452893,563,0.08647573739290237
1607156250.996744,579,0.11153232306241989
1607156256.425453,586,0.10409516841173172
1607156257.264918,587,0.09208071231842041
1607156283.218616,620,0.11307916045188904
1607156294.332175,634,0.10892917960882187
1607156300.632895,642,0.08892647922039032
1607156304.557095,647,0.10178752988576889
1607156306.099313,649,0.0947977676987648
1607156315.341397,661,0.11614970117807388
1607156323.128095,671,0.0963391363620758
1607156356.822749,714,0.11121867597103119
1607156363.146246,722,0.07918891310691833
1607156369.431467,730,0.10902408510446548
1607156389.53985,756,0.08580578118562698
1607156396.497642,765,0.08522410690784454
1607156399.665561,769,0.09169900417327881
1607156401.213021,771,0.07602961361408234
1607156412.209286,785,0.0886150524020195
1607156413.863412,787,0.1047092080116272
1607156419.56095,794,0.08306177705526352
1607156425.838366,802,0.09515875577926636
1607156430.510696,808,0.08826115727424622
1607156452.381011,836,0.10923027992248535
1607156509.305817,909,0.08346870541572571
1607156534.899949,942,0.08530089259147644
1607156537.199461,945,0.07987247407436371
1607156550.209798,962,0.10500925779342651
1607156556.979581,971,0.09137827903032303
1607156557.769597,972,0.08964481949806213
1607156562.306927,978,0.09716079384088516
1607156563.074296,979,0.12321069091558456
1607156567.02722,984,0.09681842476129532
1607156581.643685,1002,0.09439268708229065
1607156584.059842,1005,0.08588320016860962
1607156591.483358,1014,0.09044721722602844
1607156629.649231,1063,0.08605918288230896
1607156632.007475,1066,0.0856577455997467
1607156636.712103,1072,0.09324361383914948
1607156641.583288,1078,0.09247098118066788
1607156645.369809,1083,0.09376268833875656
1607156653.1492,1093,0.09069572389125824
1607156657.893335,1099,0.09806942194700241
1607156661.60871,1104,0.09455549716949463
1607156702.187354,1156,0.099451445043087
1607156705.909293,1161,0.08649943768978119
1607156706.746655,1162,0.09217270463705063
1607156720.919976,1180,0.11150909960269928
1607156731.130946,1193,0.09209313243627548
1607156741.252243,1206,0.0827629417181015
1607156771.038982,1244,0.0967034250497818
1607156784.128966,1261,0.0809636116027832
1607156799.764894,1281,0.0857636108994484
1607156809.97593,1294,0.09193073958158493
1607156826.920914,1316,0.09245698899030685
1607156829.379235,1319,0.07907909154891968
1607156840.48588,1333,0.09267007559537888
1607156843.4129,1337,0.0767190083861351
1607156880.534701,1385,0.08046131581068039
1607156885.84023,1392,0.09422097355127335
1607156903.147514,1414,0.11067225784063339
1607156912.360357,1426,0.07625635713338852
1607156920.362157,1436,0.09133276343345642
1607156943.416501,1466,0.07918253540992737
1607156952.119547,1477,0.09980302304029465
1607156958.461886,1485,0.08713117986917496
1607156963.276449,1491,0.0801263153553009
1607156988.200607,1523,0.102773018181324
1607156991.236433,1527,0.10793689638376236
1607157010.861958,1552,0.09838461875915527
1607157023.652798,1568,0.07183818519115448
1607157024.419595,1569,0.13884037733078003
1607157036.11067,1584,0.10003840923309326
1607157039.226237,1588,0.09233073890209198
1607157052.458039,1605,0.09180646389722824
1607157079.583771,1640,0.10681875795125961
1607157085.873093,1648,0.12489745020866394
1607157101.310433,1668,0.09911733120679855
1607157111.94573,1682,0.11196575313806534
1607157119.118118,1691,0.11738824844360352
1607157123.927331,1697,0.108017697930336
1607157127.713038,1702,0.09534915536642075
1607157133.300009,1709,0.10619912296533585
1607157140.37944,1718,0.08598525822162628
1607157151.277694,1732,0.09431704878807068
1607157152.94122,1734,0.0781766027212143
